longitude;latitude
11.84;65.7
11.85;65.69
11.84;65.7
11.81;65.69
11.81;65.68
11.79;65.66
11.78;65.64
11.78;65.64
11.79;65.64
11.75;65.61
11.75;65.61
11.75;65.61
11.78;65.61
11.78;65.61
11.82;65.61
11.84;65.61
11.83;65.6
11.84;65.6
11.84;65.6
11.87;65.61
11.85;65.6
11.85;65.59
11.87;65.6
11.88;65.6
11.87;65.6
11.88;65.59
11.9;65.61
11.89;65.6
11.9;65.59
11.89;65.59
11.9;65.59
11.9;65.59
11.91;65.59
11.94;65.6
11.95;65.6
11.95;65.61
11.96;65.61
11.96;65.61
11.99;65.63
11.99;65.64
12;65.64
12;65.64
12;65.65
-1000;-1000
23.99;70.99
24.04;70.99
24.02;70.98
24.02;70.98
23.97;70.98
23.94;70.98
23.92;70.97
23.92;70.97
23.89;70.96
23.9;70.96
23.89;70.95
23.93;70.95
23.95;70.95
23.95;70.94
23.97;70.94
23.92;70.93
23.95;70.93
23.95;70.92
23.99;70.93
23.99;70.92
24;70.92
24.02;70.91
24.09;70.92
24.09;70.92
24.1;70.93
24.09;70.93
24.11;70.94
24.14;70.93
24.16;70.93
24.18;70.93
24.15;70.94
24.22;70.94
24.23;70.95
24.2;70.95
24.24;70.96
24.22;70.97
24.18;70.97
24.16;70.97
24.15;70.97
24.12;70.97
24.09;70.97
24.08;70.97
24.08;70.97
24.06;70.96
24.06;70.97
24.08;70.98
24.07;70.99
24.07;70.99
24.11;70.99
24.12;71
24.15;70.99
24.15;70.99
24.13;71
24.15;71
24.15;71
24.17;71
24.17;70.99
24.21;70.99
24.23;71
24.2;71
24.14;71
24.1;71
24.07;71
24.07;71
24.04;71
24.04;71.01
24.07;71.02
24.05;71.03
24.02;71.03
24.01;71.03
24.02;71.02
24;71.02
23.99;71.03
23.91;71.03
23.89;71.02
23.89;71.02
23.92;71.02
23.94;71.01
23.89;71.01
23.89;71
23.88;71
23.92;71
23.94;71
23.84;71
23.85;70.99
23.88;70.99
23.88;70.98
23.98;70.99
23.99;70.99
-1000;-1000
11.02;64.62
11.03;64.62
11.03;64.61
11.04;64.6
11.07;64.59
11.09;64.59
11.11;64.59
11.13;64.59
11.2;64.59
11.22;64.59
11.23;64.58
11.22;64.57
11.21;64.58
11.19;64.59
11.18;64.59
11.18;64.58
11.18;64.58
11.17;64.57
11.17;64.58
11.16;64.58
11.14;64.57
11.13;64.57
11.14;64.55
11.13;64.55
11.15;64.54
11.18;64.51
11.2;64.51
11.21;64.51
11.25;64.52
11.29;64.51
11.28;64.51
11.28;64.5
11.29;64.49
11.3;64.5
11.31;64.48
11.39;64.49
11.39;64.47
11.41;64.47
11.42;64.48
11.42;64.49
11.45;64.52
11.45;64.53
11.44;64.54
11.38;64.55
11.37;64.55
11.36;64.54
11.36;64.55
11.34;64.55
11.34;64.54
11.31;64.54
11.3;64.54
11.29;64.54
11.27;64.54
11.27;64.55
11.29;64.58
11.28;64.59
11.25;64.6
11.25;64.61
11.22;64.62
11.21;64.61
11.16;64.62
11.15;64.62
11.16;64.63
11.16;64.63
11.14;64.63
11.13;64.64
11.11;64.65
11.11;64.65
11.1;64.66
11.07;64.65
11.08;64.65
11.07;64.65
11.06;64.65
11.06;64.65
11.05;64.65
11.04;64.65
11.05;64.64
11.07;64.64
11.06;64.64
11.06;64.64
11.03;64.64
11.03;64.63
11.04;64.64
11.03;64.63
11.04;64.63
11.03;64.63
11.02;64.62
11.02;64.62
-1000;-1000
10.9;55
10.9;55.01
10.94;55.08
10.94;55.11
10.96;55.15
10.96;55.16
10.94;55.16
10.93;55.16
10.92;55.15
10.9;55.14
10.9;55.12
10.88;55.1
10.86;55.06
10.85;55.04
10.85;55.04
10.83;55.02
10.82;55.01
10.81;55
10.81;55
10.79;54.98
10.77;54.98
10.77;54.98
10.76;54.98
10.73;54.96
10.72;54.94
10.7;54.94
10.7;54.93
10.68;54.92
10.68;54.92
10.68;54.91
10.68;54.9
10.68;54.9
10.69;54.9
10.7;54.9
10.71;54.91
10.71;54.9
10.72;54.9
10.71;54.89
10.72;54.88
10.73;54.88
10.71;54.88
10.71;54.88
10.7;54.88
10.7;54.87
10.69;54.88
10.68;54.88
10.67;54.88
10.66;54.86
10.66;54.85
10.67;54.85
10.66;54.85
10.65;54.83
10.64;54.83
10.64;54.83
10.63;54.83
10.62;54.84
10.6;54.84
10.6;54.84
10.6;54.84
10.6;54.83
10.63;54.82
10.65;54.8
10.66;54.79
10.66;54.78
10.67;54.76
10.67;54.76
10.68;54.76
10.68;54.76
10.68;54.75
10.67;54.75
10.67;54.74
10.67;54.74
10.68;54.73
10.69;54.72
10.72;54.73
10.74;54.74
10.79;54.85
10.82;54.88
10.82;54.89
10.82;54.91
10.83;54.92
10.84;54.94
10.87;54.98
10.89;54.99
10.9;55
10.9;55
-1000;-1000
5.24;60
5.25;60
5.24;59.99
5.26;59.99
5.27;60
5.27;59.99
5.29;60.01
5.28;60.01
5.27;60.01
5.28;60.02
5.29;60.02
5.3;60.03
5.3;60.07
5.3;60.08
5.26;60.09
5.27;60.07
5.26;60.06
5.26;60.08
5.25;60.08
5.24;60.09
5.26;60.09
5.26;60.09
5.25;60.1
5.24;60.11
5.23;60.11
5.23;60.11
5.22;60.12
5.22;60.12
5.23;60.11
5.23;60.12
5.21;60.13
5.2;60.12
5.2;60.12
5.21;60.11
5.21;60.1
5.22;60.1
5.21;60.09
5.22;60.09
5.22;60.09
5.22;60.09
5.23;60.07
5.24;60.07
5.23;60.06
5.24;60.05
5.24;60.06
5.25;60.05
5.25;60.06
5.26;60.05
5.24;60.05
5.24;60.05
5.25;60.04
5.24;60.04
5.24;60.04
5.24;60.05
5.23;60.04
5.24;60.04
5.23;60.04
5.22;60.04
5.22;60.04
5.22;60.05
5.22;60.05
5.22;60.06
5.22;60.06
5.22;60.06
5.21;60.07
5.21;60.09
5.2;60.09
5.2;60.08
5.2;60.08
5.19;60.08
5.18;60.07
5.17;60.04
5.18;60.04
5.18;60.04
5.19;60.04
5.19;60.04
5.2;60.04
5.2;60.03
5.21;60.03
5.2;60.02
5.2;60.02
5.22;60.01
5.24;60.01
5.25;60
5.24;60
5.24;60
-1000;-1000
12.79;66.38
12.81;66.38
12.82;66.39
12.81;66.38
12.83;66.38
12.83;66.37
12.84;66.37
12.83;66.37
12.86;66.37
12.85;66.37
12.85;66.36
12.87;66.37
12.86;66.36
12.88;66.36
12.88;66.36
12.9;66.35
12.89;66.35
12.91;66.35
12.9;66.36
12.89;66.36
12.88;66.37
12.87;66.38
12.88;66.38
12.88;66.37
12.89;66.37
12.88;66.4
12.9;66.41
12.9;66.41
12.89;66.41
12.9;66.42
12.89;66.43
12.9;66.44
12.9;66.43
12.91;66.42
12.9;66.41
12.91;66.4
12.9;66.4
12.91;66.4
12.92;66.4
12.91;66.39
12.92;66.39
12.93;66.39
12.93;66.39
12.94;66.39
12.95;66.4
12.95;66.41
12.95;66.43
12.97;66.45
12.97;66.47
12.95;66.46
12.94;66.46
12.92;66.46
12.92;66.46
12.95;66.45
12.94;66.44
12.92;66.44
12.91;66.43
12.92;66.44
12.91;66.44
12.91;66.44
12.91;66.45
12.9;66.45
12.9;66.46
12.87;66.45
12.83;66.44
12.83;66.45
12.81;66.45
12.81;66.44
12.82;66.43
12.82;66.44
12.83;66.44
12.83;66.44
12.83;66.43
12.83;66.42
12.84;66.43
12.83;66.42
12.87;66.4
12.85;66.4
12.85;66.4
12.84;66.4
12.83;66.39
12.81;66.39
12.79;66.39
12.79;66.38
-1000;-1000
24.58;65
24.63;64.98
24.62;64.97
24.65;64.95
24.71;64.95
24.71;64.96
24.73;64.96
24.73;64.96
24.7;64.97
24.73;64.97
24.75;64.97
24.76;64.96
24.74;64.96
24.75;64.95
24.76;64.94
24.76;64.94
24.77;64.94
24.8;64.93
24.8;64.94
24.82;64.94
24.85;64.95
24.87;64.96
24.88;64.96
24.87;64.98
24.89;65
24.88;65
24.86;65.02
24.84;65.02
24.84;65.03
24.83;65.03
24.83;65.03
24.82;65.04
24.82;65.04
24.83;65.05
24.83;65.05
24.79;65.04
24.8;65.05
24.82;65.05
24.83;65.06
24.86;65.05
24.9;65.05
24.92;65.04
24.92;65.04
24.92;65.03
24.95;65.04
24.99;65.03
25.02;65.03
25.04;65.04
25.06;65.04
25.06;65.05
25.03;65.06
25;65.06
24.96;65.06
24.93;65.06
24.91;65.06
24.9;65.06
24.9;65.06
24.89;65.06
24.89;65.07
24.9;65.07
24.9;65.07
24.89;65.08
24.87;65.09
24.84;65.1
24.82;65.1
24.79;65.09
24.76;65.08
24.71;65.09
24.68;65.08
24.65;65.08
24.63;65.07
24.61;65.07
24.6;65.06
24.58;65.05
24.55;65.04
24.56;65.04
24.56;65.02
24.58;65.02
24.57;65.02
24.59;65.01
24.58;65.01
24.58;65
24.58;65
-1000;-1000
23.99;70.69
23.99;70.7
23.99;70.7
23.98;70.7
23.96;70.7
23.93;70.71
23.91;70.71
23.86;70.71
23.81;70.7
23.8;70.7
23.78;70.7
23.79;70.7
23.79;70.7
23.82;70.71
23.84;70.72
23.85;70.72
23.84;70.72
23.82;70.72
23.8;70.72
23.81;70.72
23.81;70.73
23.8;70.73
23.81;70.73
23.82;70.73
23.81;70.74
23.81;70.74
23.79;70.75
23.67;70.75
23.66;70.72
23.64;70.72
23.62;70.7
23.63;70.69
23.63;70.68
23.64;70.67
23.66;70.67
23.66;70.67
23.69;70.67
23.69;70.66
23.69;70.66
23.67;70.66
23.62;70.64
23.64;70.64
23.64;70.64
23.67;70.64
23.68;70.63
23.66;70.63
23.66;70.62
23.6;70.6
23.61;70.6
23.65;70.61
23.64;70.6
23.66;70.6
23.69;70.57
23.68;70.56
23.71;70.56
23.73;70.54
23.72;70.54
23.74;70.53
23.73;70.52
23.75;70.52
23.77;70.51
23.9;70.5
23.98;70.52
24.01;70.53
24.01;70.54
24.02;70.56
24.11;70.58
24.14;70.6
24.15;70.61
24.12;70.62
24.13;70.62
24.14;70.63
24.12;70.63
24.1;70.63
24.12;70.64
24.1;70.65
24.06;70.65
24.09;70.65
24.09;70.66
24.07;70.68
24.03;70.69
24;70.69
23.99;70.69
-1000;-1000
15;67.97
14.99;67.97
14.97;67.97
14.96;67.96
14.98;67.97
14.98;67.96
14.99;67.95
14.97;67.96
14.95;67.95
14.96;67.94
14.98;67.93
14.97;67.92
14.98;67.92
14.96;67.92
14.99;67.92
14.97;67.92
14.97;67.91
15.02;67.92
15.03;67.91
15.05;67.92
15.07;67.92
15.09;67.92
15.1;67.92
15.1;67.92
15.1;67.92
15.13;67.92
15.13;67.91
15.15;67.91
15.17;67.91
15.18;67.91
15.2;67.92
15.21;67.91
15.21;67.92
15.23;67.92
15.25;67.92
15.24;67.91
15.3;67.93
15.31;67.93
15.32;67.94
15.31;67.95
15.3;67.95
15.27;67.94
15.27;67.94
15.28;67.94
15.29;67.94
15.29;67.94
15.3;67.94
15.3;67.94
15.25;67.93
15.25;67.94
15.26;67.94
15.26;67.95
15.26;67.95
15.23;67.93
15.22;67.93
15.22;67.94
15.24;67.94
15.24;67.95
15.22;67.95
15.19;67.95
15.18;67.96
15.17;67.96
15.17;67.95
15.13;67.96
15.14;67.96
15.1;67.98
15.13;67.99
15.13;68
15.12;68
15.11;68
15.1;68
15.11;68
15.09;67.99
15.08;67.98
15.06;67.98
15.06;67.98
15.07;67.97
15.06;67.97
15.04;67.97
15.03;67.97
15.01;67.97
15;67.97
15;67.97
-1000;-1000
4.77;60.93
4.78;60.93
4.79;60.93
4.78;60.92
4.79;60.92
4.78;60.92
4.79;60.92
4.78;60.92
4.78;60.92
4.78;60.92
4.79;60.91
4.79;60.92
4.79;60.92
4.79;60.92
4.8;60.92
4.8;60.92
4.81;60.92
4.8;60.92
4.81;60.91
4.81;60.91
4.82;60.91
4.83;60.91
4.81;60.92
4.82;60.92
4.83;60.93
4.83;60.92
4.83;60.92
4.83;60.92
4.83;60.91
4.84;60.91
4.83;60.89
4.84;60.9
4.84;60.89
4.85;60.89
4.86;60.88
4.86;60.89
4.86;60.88
4.87;60.89
4.88;60.89
4.87;60.89
4.88;60.88
4.87;60.88
4.88;60.88
4.87;60.88
4.87;60.87
4.88;60.86
4.93;60.85
4.93;60.86
4.93;60.86
4.93;60.87
4.91;60.87
4.93;60.87
4.93;60.87
4.9;60.91
4.88;60.92
4.88;60.91
4.87;60.92
4.87;60.92
4.87;60.93
4.88;60.93
4.89;60.92
4.89;60.92
4.89;60.94
4.87;60.93
4.86;60.93
4.83;60.93
4.82;60.93
4.82;60.93
4.85;60.93
4.84;60.95
4.83;60.95
4.83;60.94
4.82;60.94
4.83;60.94
4.8;60.94
4.8;60.94
4.8;60.94
4.77;60.93
4.77;60.93
-1000;-1000
20;70.12
19.97;70.13
19.98;70.14
19.96;70.14
19.96;70.13
19.92;70.15
19.91;70.16
19.89;70.16
19.89;70.17
19.92;70.17
19.93;70.18
19.91;70.19
19.9;70.2
19.86;70.2
19.84;70.21
19.82;70.18
19.8;70.17
19.8;70.16
19.78;70.16
19.76;70.16
19.75;70.17
19.75;70.2
19.73;70.23
19.69;70.24
19.68;70.23
19.68;70.22
19.67;70.22
19.67;70.26
19.65;70.27
19.65;70.28
19.64;70.29
19.58;70.28
19.57;70.28
19.57;70.27
19.56;70.26
19.55;70.25
19.56;70.25
19.57;70.24
19.52;70.25
19.5;70.23
19.51;70.22
19.53;70.21
19.58;70.21
19.6;70.2
19.61;70.19
19.67;70.16
19.67;70.16
19.65;70.15
19.65;70.15
19.7;70.13
19.71;70.11
19.71;70.1
19.69;70.1
19.68;70.09
19.7;70.09
19.71;70.07
19.72;70.06
19.79;70.05
19.85;70.05
19.89;70.05
19.98;70.05
20.01;70.07
19.99;70.08
20;70.08
20.07;70.09
20.08;70.09
20.1;70.1
20.11;70.1
20.13;70.1
20.12;70.11
20.08;70.11
20.08;70.11
20.05;70.12
20.03;70.12
20.02;70.12
20.01;70.12
20;70.12
20;70.12
-1000;-1000
23.14;59
23.16;58.98
23.17;58.98
23.17;58.98
23.16;58.98
23.15;58.98
23.17;58.96
23.18;58.96
23.18;58.97
23.19;58.96
23.19;58.97
23.2;58.96
23.21;58.97
23.22;58.96
23.21;58.98
23.22;58.99
23.24;58.98
23.29;58.96
23.3;58.95
23.31;58.96
23.29;58.96
23.29;58.97
23.29;58.97
23.3;58.97
23.3;58.98
23.3;58.97
23.3;58.97
23.31;58.98
23.33;58.97
23.33;58.99
23.33;58.98
23.35;58.98
23.36;58.97
23.36;58.98
23.37;58.97
23.39;58.99
23.39;59
23.38;59
23.37;59.01
23.36;59.02
23.35;59.02
23.33;59.04
23.32;59.03
23.32;59.04
23.32;59.04
23.32;59.03
23.32;59.02
23.32;59.03
23.31;59.03
23.31;59.04
23.29;59.03
23.28;59.02
23.27;59.03
23.27;59.02
23.26;59.02
23.27;59.03
23.26;59.03
23.24;59.03
23.25;59.04
23.25;59.04
23.23;59.04
23.22;59.04
23.22;59.04
23.22;59.04
23.2;59.04
23.18;59.06
23.19;59.04
23.18;59.05
23.16;59.05
23.15;59.04
23.14;59.04
23.12;59.04
23.13;59.04
23.11;59.03
23.12;59.01
23.14;59
23.14;59
-1000;-1000
12.53;55
12.52;55.01
12.46;55.02
12.42;55.02
12.4;55.03
12.31;55.03
12.29;55.04
12.27;55.05
12.26;55.06
12.24;55.05
12.23;55.04
12.24;55.04
12.25;55.04
12.27;55.03
12.28;55.02
12.29;55.02
12.28;55.02
12.28;55.01
12.27;55
12.28;54.98
12.29;54.98
12.3;54.99
12.3;54.99
12.31;54.98
12.34;54.99
12.35;54.98
12.31;54.98
12.29;54.96
12.27;54.96
12.28;54.98
12.28;54.98
12.27;54.98
12.27;54.98
12.23;54.97
12.21;54.97
12.2;54.97
12.21;54.97
12.2;54.98
12.17;54.98
12.17;54.98
12.18;54.97
12.16;54.97
12.15;54.97
12.15;54.96
12.14;54.96
12.12;54.96
12.13;54.94
12.15;54.94
12.12;54.93
12.11;54.92
12.12;54.91
12.11;54.9
12.11;54.9
12.15;54.9
12.14;54.89
12.13;54.9
12.13;54.9
12.13;54.89
12.14;54.88
12.21;54.88
12.23;54.89
12.24;54.91
12.26;54.92
12.28;54.93
12.32;54.95
12.37;54.96
12.4;54.96
12.43;54.96
12.51;54.94
12.54;54.94
12.55;54.95
12.55;54.97
12.55;54.99
12.53;54.99
12.53;55
12.53;55
-1000;-1000
14.01;67.09
14.03;67.08
14.03;67.09
14.05;67.09
14.06;67.09
14.08;67.08
14.09;67.08
14.13;67.07
14.14;67.05
14.16;67.04
14.15;67.03
14.16;67.01
14.17;67.01
14.19;67.01
14.18;67
14.19;67
14.23;67.02
14.23;67.03
14.23;67.03
14.23;67.03
14.22;67.04
14.24;67.05
14.24;67.06
14.25;67.06
14.25;67.06
14.22;67.06
14.22;67.07
14.22;67.08
14.23;67.09
14.22;67.09
14.21;67.1
14.24;67.11
14.26;67.13
14.26;67.14
14.3;67.15
14.29;67.17
14.31;67.19
14.3;67.19
14.29;67.19
14.29;67.2
14.27;67.2
14.23;67.18
14.24;67.18
14.23;67.17
14.21;67.14
14.19;67.14
14.2;67.14
14.16;67.12
14.16;67.13
14.15;67.13
14.14;67.14
14.12;67.14
14.11;67.15
14.1;67.15
14.09;67.16
14.08;67.16
14.08;67.17
14.08;67.17
14.07;67.16
14.07;67.16
14.06;67.16
14.07;67.16
14.06;67.15
14.07;67.15
14.04;67.14
14.04;67.14
14.05;67.14
14.04;67.13
14.05;67.13
14.05;67.12
14.04;67.12
14.03;67.11
14.01;67.11
14.02;67.1
14.01;67.09
14.01;67.09
-1000;-1000
19.52;60.17
19.53;60.16
19.53;60.15
19.55;60.14
19.56;60.15
19.57;60.14
19.58;60.14
19.59;60.15
19.6;60.15
19.6;60.15
19.6;60.16
19.59;60.17
19.6;60.17
19.59;60.18
19.6;60.18
19.61;60.19
19.59;60.19
19.58;60.22
19.6;60.19
19.61;60.19
19.61;60.2
19.62;60.2
19.61;60.19
19.61;60.18
19.63;60.18
19.63;60.17
19.64;60.17
19.64;60.18
19.64;60.18
19.65;60.18
19.65;60.17
19.66;60.16
19.66;60.17
19.67;60.17
19.67;60.18
19.68;60.19
19.67;60.23
19.66;60.23
19.66;60.23
19.65;60.23
19.64;60.24
19.65;60.25
19.65;60.25
19.65;60.26
19.64;60.27
19.63;60.27
19.63;60.27
19.62;60.28
19.61;60.29
19.61;60.29
19.61;60.31
19.6;60.31
19.6;60.3
19.59;60.29
19.59;60.28
19.58;60.28
19.58;60.27
19.57;60.27
19.57;60.27
19.57;60.28
19.56;60.26
19.55;60.26
19.54;60.26
19.53;60.26
19.54;60.24
19.54;60.23
19.53;60.23
19.54;60.22
19.54;60.21
19.52;60.21
19.52;60.21
19.52;60.19
19.52;60.17
19.52;60.17
19.52;60.17
19.52;60.17
-1000;-1000
11.05;64.85
11.06;64.85
11.06;64.86
11.07;64.85
11.08;64.86
11.1;64.86
11.08;64.85
11.08;64.84
11.09;64.85
11.09;64.84
11.1;64.84
11.09;64.84
11.08;64.83
11.1;64.83
11.12;64.84
11.12;64.84
11.11;64.84
11.11;64.83
11.12;64.84
11.12;64.83
11.12;64.83
11.14;64.84
11.13;64.83
11.12;64.83
11.12;64.82
11.13;64.83
11.14;64.82
11.14;64.83
11.14;64.83
11.14;64.83
11.15;64.84
11.17;64.84
11.18;64.84
11.18;64.84
11.19;64.84
11.22;64.85
11.23;64.86
11.23;64.86
11.25;64.87
11.26;64.87
11.27;64.88
11.3;64.9
11.3;64.91
11.29;64.91
11.28;64.92
11.28;64.91
11.26;64.9
11.26;64.91
11.23;64.93
11.23;64.93
11.23;64.93
11.22;64.93
11.22;64.93
11.2;64.93
11.18;64.93
11.17;64.93
11.15;64.93
11.11;64.91
11.11;64.91
11.1;64.9
11.11;64.9
11.1;64.9
11.09;64.9
11.09;64.89
11.1;64.89
11.1;64.89
11.12;64.9
11.14;64.9
11.12;64.89
11.1;64.89
11.08;64.88
11.08;64.88
11.07;64.87
11.08;64.87
11.05;64.85
11.05;64.85
-1000;-1000
21.21;60.64
21.23;60.63
21.23;60.63
21.25;60.62
21.24;60.61
21.25;60.61
21.26;60.6
21.27;60.6
21.27;60.6
21.26;60.61
21.27;60.62
21.27;60.61
21.28;60.61
21.28;60.6
21.29;60.61
21.28;60.61
21.29;60.61
21.3;60.6
21.29;60.6
21.28;60.6
21.29;60.59
21.29;60.58
21.31;60.59
21.33;60.58
21.32;60.59
21.33;60.59
21.32;60.6
21.31;60.6
21.32;60.6
21.31;60.61
21.31;60.61
21.31;60.62
21.31;60.63
21.32;60.63
21.33;60.62
21.34;60.62
21.34;60.63
21.35;60.62
21.36;60.63
21.34;60.64
21.33;60.64
21.33;60.63
21.32;60.64
21.32;60.64
21.32;60.64
21.31;60.64
21.3;60.64
21.31;60.65
21.31;60.65
21.32;60.65
21.32;60.66
21.31;60.66
21.32;60.66
21.32;60.67
21.3;60.67
21.29;60.66
21.29;60.67
21.27;60.67
21.26;60.67
21.26;60.67
21.25;60.67
21.26;60.66
21.29;60.66
21.28;60.66
21.26;60.65
21.25;60.66
21.24;60.66
21.24;60.65
21.23;60.65
21.23;60.65
21.23;60.65
21.23;60.64
21.23;60.64
21.21;60.64
21.21;60.64
-1000;-1000
14.71;54
14.73;54.01
14.76;54.01
14.77;54.03
14.76;54.03
14.74;54.02
14.72;54.02
14.69;54.01
14.65;54
14.65;54
14.6;53.99
14.55;53.97
14.51;53.97
14.44;53.93
14.4;53.92
14.35;53.91
14.34;53.91
14.29;53.92
14.28;53.91
14.26;53.9
14.26;53.9
14.28;53.88
14.29;53.86
14.29;53.86
14.31;53.87
14.34;53.87
14.35;53.87
14.36;53.86
14.37;53.86
14.37;53.86
14.39;53.87
14.38;53.88
14.37;53.87
14.36;53.88
14.37;53.88
14.38;53.89
14.41;53.89
14.42;53.89
14.43;53.89
14.42;53.87
14.43;53.86
14.45;53.86
14.47;53.86
14.52;53.86
14.53;53.86
14.57;53.85
14.59;53.83
14.58;53.83
14.57;53.83
14.57;53.82
14.58;53.81
14.59;53.8
14.6;53.81
14.59;53.82
14.6;53.83
14.61;53.83
14.62;53.84
14.63;53.85
14.62;53.86
14.62;53.87
14.63;53.88
14.64;53.9
14.65;53.9
14.67;53.91
14.67;53.92
14.7;53.94
14.7;53.94
14.69;53.95
14.7;53.97
14.7;53.99
14.7;54
14.7;54
14.71;54
14.71;54
-1000;-1000
21.29;60.57
21.32;60.56
21.34;60.56
21.34;60.55
21.33;60.55
21.33;60.54
21.36;60.53
21.37;60.53
21.38;60.53
21.38;60.53
21.39;60.52
21.4;60.51
21.41;60.51
21.42;60.5
21.43;60.5
21.43;60.5
21.43;60.5
21.43;60.48
21.45;60.48
21.48;60.48
21.48;60.49
21.48;60.49
21.48;60.49
21.49;60.49
21.5;60.5
21.5;60.5
21.49;60.51
21.48;60.52
21.48;60.54
21.48;60.54
21.49;60.53
21.49;60.53
21.51;60.53
21.52;60.52
21.53;60.52
21.54;60.53
21.52;60.53
21.52;60.55
21.5;60.55
21.49;60.55
21.5;60.55
21.49;60.55
21.49;60.55
21.47;60.55
21.47;60.56
21.46;60.56
21.45;60.56
21.45;60.55
21.44;60.56
21.42;60.56
21.42;60.58
21.4;60.58
21.41;60.59
21.4;60.59
21.4;60.6
21.39;60.59
21.38;60.6
21.37;60.6
21.38;60.59
21.37;60.58
21.37;60.57
21.37;60.58
21.36;60.58
21.35;60.58
21.35;60.58
21.34;60.57
21.36;60.57
21.34;60.57
21.34;60.57
21.33;60.57
21.33;60.56
21.3;60.58
21.29;60.58
21.29;60.57
-1000;-1000
16.08;68.41
16.09;68.41
16.11;68.41
16.12;68.41
16.1;68.4
16.11;68.4
16.12;68.4
16.12;68.4
16.11;68.39
16.14;68.39
16.13;68.39
16.13;68.39
16.16;68.39
16.2;68.4
16.21;68.4
16.26;68.42
16.26;68.42
16.27;68.42
16.31;68.42
16.34;68.42
16.33;68.42
16.34;68.43
16.36;68.42
16.4;68.42
16.42;68.42
16.42;68.43
16.45;68.43
16.47;68.44
16.44;68.46
16.43;68.46
16.43;68.46
16.48;68.47
16.52;68.47
16.52;68.47
16.52;68.48
16.5;68.49
16.44;68.51
16.46;68.52
16.47;68.53
16.44;68.53
16.4;68.55
16.36;68.56
16.31;68.55
16.3;68.55
16.25;68.55
16.24;68.55
16.23;68.53
16.23;68.52
16.22;68.53
16.21;68.52
16.21;68.52
16.19;68.52
16.2;68.52
16.19;68.51
16.19;68.51
16.17;68.5
16.18;68.5
16.16;68.5
16.15;68.5
16.15;68.48
16.17;68.48
16.15;68.48
16.13;68.47
16.14;68.46
16.12;68.45
16.13;68.45
16.15;68.45
16.16;68.45
16.13;68.44
16.13;68.42
16.12;68.43
16.08;68.41
16.08;68.41
-1000;-1000
6.77;62.81
6.77;62.81
6.78;62.81
6.8;62.81
6.81;62.8
6.84;62.8
6.85;62.8
6.84;62.79
6.87;62.79
6.87;62.79
6.87;62.78
6.88;62.78
6.9;62.78
6.92;62.78
6.92;62.78
6.93;62.8
6.93;62.8
6.91;62.8
6.91;62.8
6.91;62.81
6.92;62.81
6.91;62.81
6.91;62.81
6.89;62.81
6.89;62.82
6.91;62.82
6.91;62.82
6.93;62.81
6.96;62.82
6.96;62.83
6.96;62.84
6.97;62.85
6.95;62.85
6.95;62.86
6.94;62.86
6.93;62.86
6.93;62.86
6.94;62.86
6.94;62.86
6.91;62.86
6.91;62.86
6.92;62.86
6.92;62.86
6.9;62.86
6.9;62.86
6.89;62.86
6.88;62.86
6.88;62.85
6.9;62.85
6.92;62.85
6.89;62.85
6.88;62.84
6.88;62.84
6.88;62.84
6.86;62.84
6.85;62.85
6.83;62.85
6.83;62.85
6.82;62.85
6.78;62.84
6.8;62.83
6.8;62.83
6.82;62.83
6.82;62.82
6.81;62.82
6.8;62.82
6.8;62.82
6.77;62.82
6.77;62.82
6.79;62.81
6.77;62.81
6.77;62.81
-1000;-1000
33.33;66.59
33.32;66.59
33.3;66.6
33.3;66.6
33.26;66.6
33.26;66.61
33.27;66.61
33.28;66.61
33.28;66.61
33.28;66.61
33.25;66.61
33.25;66.61
33.24;66.6
33.24;66.6
33.22;66.59
33.21;66.59
33.22;66.58
33.25;66.58
33.24;66.57
33.2;66.58
33.2;66.57
33.19;66.58
33.17;66.57
33.11;66.58
33.11;66.58
33.12;66.57
33.09;66.57
33.06;66.57
33.07;66.57
33.07;66.56
33.08;66.56
33.11;66.56
33.11;66.56
33.14;66.56
33.16;66.56
33.15;66.56
33.16;66.56
33.18;66.56
33.2;66.56
33.22;66.56
33.23;66.55
33.23;66.55
33.23;66.56
33.23;66.56
33.25;66.55
33.24;66.55
33.25;66.55
33.29;66.54
33.39;66.53
33.43;66.52
33.5;66.52
33.52;66.52
33.52;66.52
33.51;66.52
33.47;66.53
33.45;66.53
33.41;66.55
33.42;66.55
33.43;66.55
33.42;66.56
33.41;66.57
33.41;66.57
33.42;66.57
33.42;66.57
33.41;66.57
33.39;66.57
33.41;66.58
33.39;66.58
33.41;66.58
33.37;66.59
33.34;66.59
33.33;66.59
-1000;-1000
15;55
15.02;54.99
15.04;54.99
15.06;54.99
15.08;54.99
15.12;55.01
15.12;55.02
15.13;55.02
15.11;55.04
15.12;55.04
15.13;55.05
15.14;55.06
15.14;55.07
15.16;55.08
15.16;55.09
15.15;55.1
15.15;55.11
15.16;55.12
15.16;55.13
15.14;55.14
15.1;55.15
15.07;55.16
15.04;55.17
15.02;55.18
14.99;55.2
14.98;55.21
14.96;55.22
14.95;55.21
14.94;55.21
14.92;55.22
14.89;55.23
14.88;55.24
14.86;55.24
14.85;55.25
14.84;55.25
14.82;55.26
14.81;55.28
14.78;55.29
14.78;55.3
14.77;55.3
14.75;55.29
14.75;55.28
